41,1
4.91,83
4.81,80
4.93,72
4.03,92
4.69,101
4.17,91
4.76,63
4.53,89
4.91,67
4.28,77
4.48,95
4.21,68
5.3,43
5.05,83
4.41,90
4.02,101
3.76,93
4.93,63
5.67,71
3.69,99
4.46,67
4.53,81
4.91,74
4.92,55
4.12,94
3.87,103
3.68,103
4.07,93
5.29,55
4.8,78
4.2,75
4.67,63
4.15,82
4.55,83
4.87,65
4.51,85
4.02,95
3.59,102
3.54,116
4.94,62
